id,label,timeset,grain for green,weight<links>,weight<citations>,cluster,url,score<pub._year>,green town,score<norm._citations>,diverging incentives for afforestation from carbon sequestration: an economic analysis of the eu afforestation program in the south of italy,beijing-tianjin sandstorm source control,weight<norm._citations>,weight<total_link_strength>,stimulated,score<citations>,description
509.0,campana (2014),,,247.0,13.0,2.0,http://dx.doi.org/10.1016/j.apenergy.2014.08.025,2014.0,,1.1598,,,1.1598,297.0,,13.0,"<table><tr><td>Authors:</td><td>campana, pe; lind, m; olsson, a; yan, jy</td></tr><tr><td>Title:</td><td>potential for carbon sequestration and mitigation of climate change by irrigation of grasslands</td></tr><tr><td>Source:</td><td>applied energy, 136, 1145-1154</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
510.0,antisari (2015),,,47.0,4.0,1.0,http://dx.doi.org/10.1016/j.apsoil.2014.09.009,2015.0,,0.5625,,,0.5625,53.0,,4.0,"<table><tr><td>Authors:</td><td>antisari, lv; carbone, s; falsone, g; marinari, s; vianello, g</td></tr><tr><td>Title:</td><td>douglas-fir reforestation in north apennine (italy): performance on soil carbon sequestration, nutrients stock and microbial activity</td></tr><tr><td>Source:</td><td>applied soil ecology, 86, 82-90</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"
511.0,faaij (2014),,,75.0,25.0,3.0,http://dx.doi.org/10.1016/j.rser.2014.07.197,2014.0,,2.2303,,,2.2303,131.0,,25.0,"<table><tr><td>Authors:</td><td>faaij, apc; gerssen-gondelach, sj; patel, mk; saygin, d; wicke, b</td></tr><tr><td>Title:</td><td>competing uses of biomass: assessment and comparison of the performance of bio-based heat, power, fuels and materials</td></tr><tr><td>Source:</td><td>renewable & sustainable energy reviews, 40, 964-998</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
512.0,assmy (2014),,,126.0,2.0,5.0,http://dx.doi.org/10.1371/journal.pone.0113244,2014.0,,0.1784,,,0.1784,241.0,,2.0,"<table><tr><td>Authors:</td><td>assmy, p; fuchs, bm; metfies, k; schulz, ik; thiele, s; wolf, c</td></tr><tr><td>Title:</td><td>stable composition of the nano- and picoplankton community during the ocean iron fertilization experiment lohafex</td></tr><tr><td>Source:</td><td>plos one, 9(11)</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
513.0,haase (2014),,,14.0,17.0,1.0,http://dx.doi.org/10.1016/j.landurbplan.2014.09.003,2014.0,,1.5166,,,1.5166,16.0,,17.0,"<table><tr><td>Authors:</td><td>haase, a; haase, d; rink, d</td></tr><tr><td>Title:</td><td>conceptualizing the nexus between urban shrinkage and ecosystem services</td></tr><tr><td>Source:</td><td>landscape and urban planning, 132, 159-169</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
514.0,wang (2014),,,126.0,4.0,1.0,http://dx.doi.org/10.1007/s00704-013-1085-8,2014.0,,0.3569,,,0.3569,249.0,,4.0,"<table><tr><td>Authors:</td><td>wang, y; wang, zm; yan, xd</td></tr><tr><td>Title:</td><td>the biogeophysical effects of extreme afforestation in modeling future climate</td></tr><tr><td>Source:</td><td>theoretical and applied climatology, 118(3), 511-521</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
515.0,ricci (2014),,,199.0,6.0,3.0,http://dx.doi.org/10.1016/j.energy.2014.09.014,2014.0,,0.5353,,,0.5353,464.0,,6.0,"<table><tr><td>Authors:</td><td>ricci, o; selosse, s</td></tr><tr><td>Title:</td><td>achieving negative emissions with beccs (bioenergy with carbon capture and storage) in the power sector: new insights from the tiam-fr (times integrated assessment model france) model</td></tr><tr><td>Source:</td><td>energy, 76, 967-975</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
516.0,bampa (2014),,,346.0,31.0,2.0,http://dx.doi.org/10.1111/gcb.12551,2014.0,,2.7656,,,2.7656,608.0,,31.0,"<table><tr><td>Authors:</td><td>bampa, f; jones, a; lugato, e; montanarella, l; panagos, p</td></tr><tr><td>Title:</td><td>potential carbon sequestration of european arable soils estimated by modelling a comprehensive set of management practices</td></tr><tr><td>Source:</td><td>global change biology, 20(11), 3557-3567</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
517.0,deng (2014),,,410.0,66.0,1.0,http://dx.doi.org/10.1111/gcb.12508,2014.0,,5.888,,,5.888,1026.0,,66.0,"<table><tr><td>Authors:</td><td>deng, l; liu, gb; shangguan, zp</td></tr><tr><td>Title:</td><td>land-use conversion and changing soil carbon stocks in china's 'grain-for-green' program: a synthesis</td></tr><tr><td>Source:</td><td>global change biology, 20(11), 3544-3556</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
518.0,cole (2014),,,207.0,8.0,3.0,http://dx.doi.org/10.1111/gcbb.12097,2014.0,,0.7137,,,0.7137,260.0,,8.0,"<table><tr><td>Authors:</td><td>cole, aj; de nys, r; mata, l; paul, na</td></tr><tr><td>Title:</td><td>using co2 to enhance carbon capture and biomass applications of freshwater macroalgae</td></tr><tr><td>Source:</td><td>global change biology bioenergy, 6(6), 637-645</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
519.0,abanades (2014),,,66.0,11.0,3.0,http://dx.doi.org/10.1016/j.ijggc.2014.08.002,2014.0,,0.9813,,,0.9813,108.0,,11.0,"<table><tr><td>Authors:</td><td>abanades, jc; alonso, m; chamberlain, jr; diego, me; perez, c</td></tr><tr><td>Title:</td><td>biomass combustion with in situ co2 capture by cao in a 300 kwth circulating fluidized bed facility</td></tr><tr><td>Source:</td><td>international journal of greenhouse gas control, 29, 142-152</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
520.0,campen (2013),,,33.0,1.0,3.0,http://dx.doi.org/10.1680/ensu.12.00021,2013.0,,0.0591,,,0.0591,37.0,,1.0,"<table><tr><td>Authors:</td><td>campen, r</td></tr><tr><td>Title:</td><td>briefing: geoengineering - serious options to address climate change?</td></tr><tr><td>Source:</td><td>proceedings of the institution of civil engineers-engineering sustainability, 166(6), 311-314</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
521.0,lawrence (2014),,,138.0,0.0,5.0,http://dx.doi.org/10.1504/ijgw.2014.058754,2014.0,,0.0,,,0.0,221.0,,0.0,"<table><tr><td>Authors:</td><td>lawrence, mw</td></tr><tr><td>Title:</td><td>efficiency of carbon sequestration by added reactive nitrogen in ocean fertilisation</td></tr><tr><td>Source:</td><td>international journal of global warming, 6(1), 15-33</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
522.0,allen (2014),,,248.0,6.0,2.0,http://dx.doi.org/10.2136/sssaj2013.09.0422,2014.0,,0.5353,,,0.5353,362.0,,6.0,"<table><tr><td>Authors:</td><td>allen, fl; ashworth, aj; sams, ce; saxton, am; tyler, dd; wight, jp</td></tr><tr><td>Title:</td><td>soil organic carbon sequestration rates under crop sequence diversity, bio-covers, and no-tillage</td></tr><tr><td>Source:</td><td>soil science society of america journal, 78(5), 1726-1733</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
523.0,zeman (2014),,,202.0,8.0,6.0,http://dx.doi.org/10.1021/es502887y,2014.0,,0.7137,,,0.7137,548.0,,8.0,"<table><tr><td>Authors:</td><td>zeman, f</td></tr><tr><td>Title:</td><td>reducing the cost of ca-based direct air capture of co2</td></tr><tr><td>Source:</td><td>environmental science & technology, 48(19), 11730-11735</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
524.0,martinez-escandell (2014),,,71.0,13.0,6.0,http://dx.doi.org/10.1021/ie5013129,2014.0,,1.1598,,,1.1598,88.0,,13.0,"<table><tr><td>Authors:</td><td>martinez-escandell, m; rodriguez-reinoso, f; silvestre-albero, a; silvestre-albero, j</td></tr><tr><td>Title:</td><td>micro/mesoporous activated carbons derived from polyaniline: promising candidates for co2 adsorption</td></tr><tr><td>Source:</td><td>industrial & engineering chemistry research, 53(40), 15398-15405</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
525.0,lal (2014),,,204.0,22.0,7.0,http://dx.doi.org/10.1002/jpln.201400058,2014.0,,1.9627,,,1.9627,891.0,,22.0,"<table><tr><td>Authors:</td><td>lal, r; lorenz, k</td></tr><tr><td>Title:</td><td>biochar application to soil for climate change mitigation by soil organic carbon sequestration</td></tr><tr><td>Source:</td><td>journal of plant nutrition and soil science, 177(5), 651-670</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
526.0,azapagic (2014),,,46.0,10.0,3.0,http://dx.doi.org/10.1016/j.apenergy.2014.07.066,2014.0,,0.8921,,,0.8921,52.0,,10.0,"<table><tr><td>Authors:</td><td>azapagic, a; barteczko-hibbert, c; binns, m; bonis, i; theodoropoulos, c</td></tr><tr><td>Title:</td><td>a multi-period mixed-integer linear optimisation of future electricity supply considering life cycle costs and environmental impacts</td></tr><tr><td>Source:</td><td>applied energy, 133, 317-334</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
527.0,dalla corte (2014),,,2.0,1.0,3.0,,2014.0,,0.0892,,,0.0892,2.0,,1.0,"<table><tr><td>Authors:</td><td>dalla corte, ap; doubrawa, b; hentz, amk; sanquetta, cr</td></tr><tr><td>Title:</td><td>co2 removal associated to the dynamics of land cover in the iguassu river watershed, brazil, during 2000-2010</td></tr><tr><td>Source:</td><td>interciencia, 39(8), 562-569</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
528.0,alkhabbaz (2014),,,109.0,46.0,6.0,http://dx.doi.org/10.1021/ja507655x,2014.0,,4.1038,,,4.1038,529.0,,46.0,"<table><tr><td>Authors:</td><td>alkhabbaz, ma; bollini, p; foo, gs; jones, cw; sievers, c</td></tr><tr><td>Title:</td><td>important roles of enthalpic and entropic contributions to co2 capture from simulated flue gas and ambient air using mesoporous silica grafted amines</td></tr><tr><td>Source:</td><td>journal of the american chemical society, 136(38), 13170-13173</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
529.0,xie (2014),,,248.0,2.0,2.0,http://dx.doi.org/10.1080/00380768.2014.922407,2014.0,,0.1784,,,0.1784,340.0,,2.0,"<table><tr><td>Authors:</td><td>xie, zk; zhang, lh; zhao, rf</td></tr><tr><td>Title:</td><td>response of soil properties and c dynamics to land-use change in the west of loess plateau</td></tr><tr><td>Source:</td><td>soil science and plant nutrition, 60(4), 586-597</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
530.0,de (2014),,,55.0,8.0,3.0,http://dx.doi.org/10.1016/j.renene.2014.07.027,2014.0,,0.7137,,,0.7137,71.0,,8.0,"<table><tr><td>Authors:</td><td>de, s; jana, k</td></tr><tr><td>Title:</td><td>biomass integrated gasification combined cogeneration with or without co2 capture - a comparative thermodynamic study</td></tr><tr><td>Source:</td><td>renewable energy, 72, 243-252</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
531.0,akgul (2014),,,115.0,13.0,3.0,http://dx.doi.org/10.1016/j.ijggc.2014.06.017,2014.0,,1.1598,,,1.1598,188.0,,13.0,"<table><tr><td>Authors:</td><td>akgul, o; mac dowell, n; papageorgiou, lg; shah, n</td></tr><tr><td>Title:</td><td>a mixed integer nonlinear programming (minlp) supply chain optimisation framework for carbon negative electricity generation using biomass to energy with ccs (beccs) in the uk</td></tr><tr><td>Source:</td><td>international journal of greenhouse gas control, 28, 189-202</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
532.0,li (2014),,,295.0,12.0,2.0,http://dx.doi.org/10.1016/j.scitotenv.2014.07.047,2014.0,,1.0706,,,1.0706,409.0,,12.0,"<table><tr><td>Authors:</td><td>li, jq; liu, w; mi, j; sang, t; yang, wh; yan, j</td></tr><tr><td>Title:</td><td>carbon sequestration by miscanthus energy crops plantations in a broad range semi-arid marginal land in china</td></tr><tr><td>Source:</td><td>science of the total environment, 496, 373-380</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
533.0,alvim-ferraz (2014),,,182.0,6.0,3.0,http://dx.doi.org/10.1007/s11027-013-9463-1,2014.0,,0.5353,,,0.5353,263.0,,6.0,"<table><tr><td>Authors:</td><td>alvim-ferraz, mcm; goncalves, al; martins, fg; pires, jcm; simoes, m</td></tr><tr><td>Title:</td><td>effect of light supply on co2 capture from atmosphere by chlorella vulgaris and pseudokirchneriella subcapitata</td></tr><tr><td>Source:</td><td>mitigation and adaptation strategies for global change, 19(7), 1109-1117</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
534.0,braimoh (2014),,,51.0,1.0,7.0,,2014.0,,0.0892,,,0.0892,69.0,,1.0,"<table><tr><td>Authors:</td><td>braimoh, a; oladele, o</td></tr><tr><td>Title:</td><td>potential of agricultural land management activities for increased soil carbon sequestration in africa-a review</td></tr><tr><td>Source:</td><td>applied ecology and environmental research, 12(3), 741-751</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
536.0,bodirsky (2014),,,220.0,23.0,3.0,http://dx.doi.org/10.1088/1748-9326/9/6/064029,2014.0,,2.0519,,,2.0519,425.0,,23.0,"<table><tr><td>Authors:</td><td>bodirsky, bl; bonsch, m; dietrich, jp; humpenoder, f; klein, d; lotze-campen, h; muller, c; popp, a; stevanovic, m; weindl, i</td></tr><tr><td>Title:</td><td>investigating afforestation and bioenergy ccs as climate change mitigation strategies</td></tr><tr><td>Source:</td><td>environmental research letters, 9(6)</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
537.0,fu (2014),,,40.0,12.0,7.0,http://dx.doi.org/10.1088/1748-9326/9/6/064013,2014.0,,1.0706,,,1.0706,54.0,,12.0,"<table><tr><td>Authors:</td><td>fu, sl; gasco, g; liang, cf; mendez, a; paz-ferreiro, j; zhu, xl</td></tr><tr><td>Title:</td><td>biochar alters the resistance and resilience to drought in a tropical soil</td></tr><tr><td>Source:</td><td>environmental research letters, 9(6)</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
538.0,shirato (2014),,,188.0,2.0,2.0,http://dx.doi.org/10.5194/bg-11-4443-2014,2014.0,,0.1784,,,0.1784,225.0,,2.0,"<table><tr><td>Authors:</td><td>shirato, y; yagasaki, y</td></tr><tr><td>Title:</td><td>assessment on the rates and potentials of soil organic carbon sequestration in agricultural lands in japan using a process-based model and spatially explicit land-use change inventories - part 2: future potentials</td></tr><tr><td>Source:</td><td>biogeosciences, 11(16), 4443-4457</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
539.0,shirato (2014),,,199.0,5.0,2.0,http://dx.doi.org/10.5194/bg-11-4429-2014,2014.0,,0.4461,,,0.4461,244.0,,5.0,"<table><tr><td>Authors:</td><td>shirato, y; yagasaki, y</td></tr><tr><td>Title:</td><td>assessment on the rates and potentials of soil organic carbon sequestration in agricultural lands in japan using a process-based model and spatially explicit land-use change inventories - part 1: historical trend and validation based on nation-wide soil monitoring</td></tr><tr><td>Source:</td><td>biogeosciences, 11(16), 4429-4442</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
540.0,cassman (2014),,,340.0,99.0,2.0,http://dx.doi.org/10.1038/nclimate2292,2014.0,,8.832,,,8.832,664.0,,99.0,"<table><tr><td>Authors:</td><td>cassman, kg; gerard, bg; jat, ml; palm, ca; powlson, ds; sanchez, pa; stirling, cm</td></tr><tr><td>Title:</td><td>limited potential of no-till agriculture for climate change mitigation</td></tr><tr><td>Source:</td><td>nature climate change, 4(8), 678-683</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
541.0,baldy (2014),,,85.0,5.0,1.0,http://dx.doi.org/10.1016/j.foreco.2014.05.048,2014.0,,0.4461,,,0.4461,94.0,,5.0,"<table><tr><td>Authors:</td><td>baldy, v; chomel, m; desrochers, a; gauquelin, t; larcheveque, m</td></tr><tr><td>Title:</td><td>non-additive effects of mixing hybrid poplar and white spruce on aboveground and soil carbon storage in boreal plantations</td></tr><tr><td>Source:</td><td>forest ecology and management, 328, 292-299</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
542.0,faaij (2014),,,105.0,24.0,3.0,http://dx.doi.org/10.1016/j.apenergy.2014.06.045,2014.0,,2.1411,,,2.1411,169.0,,24.0,"<table><tr><td>Authors:</td><td>faaij, a; meerman, h; ramirez, a; schakel, w; talaei, a</td></tr><tr><td>Title:</td><td>comparative life cycle assessment of biomass co-firing plants with carbon capture and storage</td></tr><tr><td>Source:</td><td>applied energy, 131, 441-467</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
543.0,anandarajah (2014),,,7.0,18.0,3.0,http://dx.doi.org/10.1016/j.apenergy.2014.06.026,2014.0,,1.6058,,,1.6058,7.0,,18.0,"<table><tr><td>Authors:</td><td>anandarajah, g; gambhir, a</td></tr><tr><td>Title:</td><td>india's co2 emission pathways to 2050: what role can renewables play?</td></tr><tr><td>Source:</td><td>applied energy, 131, 79-86</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
544.0,bauman (2014),,,131.0,1.0,5.0,,2014.0,,0.0892,,,0.0892,253.0,,1.0,"<table><tr><td>Authors:</td><td>bauman, sj; costa, mt; fong, mb; franks, pjs; house, bm; perez, em; tan, mh; thornton, ae</td></tr><tr><td>Title:</td><td>augmenting the biological pump the shortcomings of geoengineered upwelling</td></tr><tr><td>Source:</td><td>oceanography, 27(3), 17-23</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
545.0,drage (2014),,,185.0,31.0,6.0,http://dx.doi.org/10.1016/j.ces.2014.05.018,2014.0,,2.7656,,,2.7656,834.0,,31.0,"<table><tr><td>Authors:</td><td>drage, tc; liu, h; snape, ce; sun, cg; zhang, wb</td></tr><tr><td>Title:</td><td>capturing co2 from ambient air using a polyethyleneimine-silica adsorbent in fluidized beds</td></tr><tr><td>Source:</td><td>chemical engineering science, 116, 306-316</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
546.0,badwal (2014),,,57.0,14.0,3.0,http://dx.doi.org/10.1016/j.ijhydene.2014.03.255,2014.0,,1.249,,,1.249,65.0,,14.0,"<table><tr><td>Authors:</td><td>badwal, sps; giddey, s; kulkarni, a; munnings, c</td></tr><tr><td>Title:</td><td>biomass to power conversion in a direct carbon fuel cell</td></tr><tr><td>Source:</td><td>international journal of hydrogen energy, 39(23), 12377-12385</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
547.0,babbitt (2014),,,10.0,11.0,3.0,http://dx.doi.org/10.1016/j.apenergy.2014.04.099,2014.0,,0.9813,,,0.9813,10.0,,11.0,"<table><tr><td>Authors:</td><td>babbitt, c; ebner, j; hilton, b; williamson, a; winer, m</td></tr><tr><td>Title:</td><td>life cycle greenhouse gas (ghg) impacts of a novel process for converting food waste to ethanol and co-products</td></tr><tr><td>Source:</td><td>applied energy, 130, 86-93</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
549.0,klepper (2014),,,222.0,6.0,3.0,http://dx.doi.org/10.1093/reep/reu010,2014.0,,0.5353,,,0.5353,450.0,,6.0,"<table><tr><td>Authors:</td><td>klepper, g; rickels, w</td></tr><tr><td>Title:</td><td>climate engineering: economic considerations and research challenges</td></tr><tr><td>Source:</td><td>review of environmental economics and policy, 8(2), 270-289</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
550.0,bossio (2014),,,211.0,20.0,2.0,http://dx.doi.org/10.1016/j.jenvman.2014.05.017,2014.0,,1.7843,,,1.7843,277.0,,20.0,"<table><tr><td>Authors:</td><td>bossio, d; sommer, r</td></tr><tr><td>Title:</td><td>dynamics and climate change mitigation potential of soil organic carbon sequestration</td></tr><tr><td>Source:</td><td>journal of environmental management, 144, 83-87</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
551.0,renn (2014),,,52.0,3.0,3.0,http://dx.doi.org/10.1007/s10584-014-1177-1,2014.0,,0.2676,,,0.2676,71.0,,3.0,"<table><tr><td>Authors:</td><td>renn, o; scheer, d</td></tr><tr><td>Title:</td><td>public perception of geoengineering and its consequences for public debate</td></tr><tr><td>Source:</td><td>climatic change, 125(3-4), 305-318</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"
